ADM0_NAME,ADM1_NAME,ADM2_NAME,vs_2001,vap_2001,tmax_2001,tmin_2001,srad_2001,pr_2001,ab_1960,ag_1960,ab_2001,ag_2001,vs_1960,vap_1960,tmax_1960,tmin_1960,srad_1960,pr_1960,LSTday_1960,LSTnight_1960,LSTday_2001,LSTnight_2001,pop_1960,pop_2001
Viet Nam,Binh Dinh,Phu Cat,2.449426465,2.726920807,30.00287452,23.14830815,218.0241867,131.5741128,0.797484304,0.713021444,0.850401415,0.789414485,2.487850391,2.672981919,29.55303054,22.41807598,215.5470867,123.2840952,30.50820796,20.7371168,30.2844195,21.6530356,167201.6201,196171.9168
Viet Nam,Binh Dinh,Phu My,2.560530062,2.768343353,30.26479535,23.39691333,218.3193003,136.793091,0.890729857,0.770115682,0.932079329,0.854305829,2.60030928,2.716539852,29.82594895,22.66756234,215.7685967,126.3468706,31.11012375,21.09559834,30.83292856,21.93879096,145035.4819,168166.837
Viet Nam,Binh Dinh,Qui Nhon City,2.817263119,2.760717731,29.88668336,23.56783473,217.973982,125.3507049,0.921866055,0.824442169,0.95314921,0.939982268,2.85617199,2.708301644,29.43945782,22.85521692,215.6452417,120.9782737,31.31442436,21.24009633,30.92445861,22.22530962,238476.6092,274309.9235
Viet Nam,Binh Dinh,Tay Son,1.98473458,2.642864056,29.76827107,22.29267035,217.4502794,130.6296436,0.705945159,0.628279813,0.770583963,0.696507614,2.010522809,2.580140613,29.28441303,21.54134016,214.9824315,122.1049216,29.68281779,20.08848445,29.82545413,21.1995783,108154.0295,123627.1921
Viet Nam,Binh Dinh,Tuy Phuoc,2.660689391,2.761970973,30.14289322,23.67453364,218.134249,125.8772099,0.888677273,0.820811202,0.920986327,0.893725447,2.696786969,2.706469126,29.6863684,22.95209221,215.7737673,120.3992889,30.70053034,21.14377398,30.66295424,22.18739059,150900.2684,170915.5111
Viet Nam,Binh Dinh,Van Canh,2.2961649,2.560293064,28.75214799,21.25987817,216.3876392,126.0554682,0.519705325,0.531990137,0.609902177,0.581296882,2.321142312,2.499282091,28.26102112,20.51270604,214.0359916,119.8466096,28.21108333,19.47626501,28.30610758,20.43814876,22293.25693,24720.46797
Viet Nam,Binh Dinh,Vinh Thanh,1.819751107,2.491952165,28.65431078,20.31747845,217.7667822,138.9176281,0.408588081,0.479031807,0.503113682,0.503982938,1.845111307,2.434317648,28.17858415,19.56074296,215.0633406,128.2337807,27.28653613,18.41261161,27.45003711,19.68828531,23864.87618,27866.86479
Viet Nam,Binh Dinh,Hoai Nhon,2.62594461,2.762637399,30.21351125,23.09130803,218.8416199,145.2289758,0.8704105,0.770595983,0.895171344,0.831534252,2.651245992,2.71289349,29.79494102,22.37496449,216.0801648,133.8427185,30.90671286,21.10173899,29.90194954,21.68143584,169846.338,202927.5517
Viet Nam,Binh Duong,Ben Cat,1.681533264,2.809227383,31.82434288,22.88653641,213.3275686,180.8092745,0.962423305,0.704552574,0.989246886,0.844124906,1.740236349,2.701203221,31.25215672,22.19859617,208.3201784,178.7681448,30.4808589,21.62429789,31.63143699,22.48123657,51151.12391,234661.9522
Viet Nam,Binh Duong,Tan Uyen,1.796573513,2.80642021,31.6978861,22.89592416,212.5422579,182.6559322,0.955855953,0.713619706,0.989017074,0.845283098,1.847052841,2.699749826,31.12749041,22.21201848,207.3866933,181.8291214,30.2194815,21.74382782,31.99283151,22.41999945,60131.16864,251381.9032
Viet Nam,Binh Duong,Thu Dau Mot Township,1.886724193,2.845148815,32.06010755,23.24067589,210.1928443,171.8762457,0.986620272,0.849370644,0.9919336,0.983777639,1.929626143,2.736370498,31.49036937,22.55087251,205.0739804,169.6207922,30.40290136,22.34144238,33.35760111,23.08158137,63272.2378,270713.5618
Viet Nam,Binh Duong,Thuan An,2.058992673,2.857349657,32.14991778,23.37632255,208.202174,169.6486337,0.992308535,0.93637293,0.992585873,0.98901874,2.09473694,2.748368787,31.58205047,22.68584113,203.0173901,167.2097896,31.00814173,22.68870811,34.85623688,23.01497072,108413.4899,452529.9261
Viet Nam,Binh Duong,Dau Tieng,1.576113489,2.804424102,31.78526818,22.79218402,216.1408497,180.96331,0.934725699,0.651512002,0.984983623,0.751738095,1.639611785,2.697235305,31.2060698,22.10321844,211.2060419,178.9678689,29.7360506,21.73571441,30.30617954,22.52634711,30661.17836,124564.8084
Viet Nam,Binh Duong,Di An,2.232646614,2.864726803,32.23480708,23.59266844,206.44997,169.8839286,0.992833483,0.949471309,0.992220516,0.989725166,2.262410071,2.756094324,31.66602993,22.90340792,201.1885584,167.9146403,31.97744854,22.75575207,36.12385993,23.2431874,90184.81401,369206.9161
Viet Nam,Binh Duong,Phu Giao,1.661047505,2.774993967,31.57283721,22.58783177,214.7665755,194.1121511,0.938416562,0.655787679,0.985297222,0.743231893,1.723807344,2.668664085,31.0014123,21.9036675,209.7376562,193.0700483,30.7397976,21.27142635,31.45918555,22.26358138,22996.02017,102050.8122
Viet Nam,Binh Phuoc,Bu Dang,1.690072386,2.559805726,30.01100261,20.68360178,217.6520319,201.6306832,0.595284129,0.479125643,0.835781181,0.601397985,1.753891423,2.464955248,29.42541673,19.99341225,212.9851795,201.3516935,28.63342154,19.32074499,29.92014119,21.1068496,66076.93459,141323.6371
Viet Nam,Binh Phuoc,Phuoc Long,1.634545865,2.634975841,30.72640266,21.32521166,218.9256231,199.4835384,0.669017652,0.447696181,0.822750039,0.572404235,1.693315229,2.535301464,30.14482181,20.62515939,214.2496436,199.850353,29.08500007,19.79782232,29.88244969,21.71239848,103929.0065,210452.1753
Viet Nam,Binh Thuan,Bac Binh,2.385481918,2.640698132,30.18285397,22.49527521,214.2890228,91.86612889,0.742136661,0.663425024,0.806985493,0.733771507,2.366215892,2.560579412,29.57895084,21.84483479,210.2365471,103.1245923,32.9308116,21.31172328,33.67178198,22.15611079,79561.55397,119797.3943
Viet Nam,Binh Thuan,Duc Linh,1.760628407,2.659276576,30.39911514,21.89228734,214.77592,176.6092442,0.871131667,0.6861596,0.922298398,0.754446623,1.810701065,2.561191403,29.8139951,21.22149156,209.5452371,184.1575253,31.16936855,21.26985825,31.61908241,22.07203171,100483.3102,126604.5995
Viet Nam,Binh Thuan,Ham Tan,2.554297044,2.79212432,31.11793648,23.36483543,210.799239,138.0202456,0.888069028,0.717445297,0.953091368,0.829815442,2.583689018,2.702283193,30.52367804,22.72482283,205.4162163,157.9170809,32.62862451,21.86103008,33.39361157,22.72507953,125390.9373,175558.2005
Viet Nam,Binh Thuan,H.Thuan Nam,2.414195082,2.730569548,30.75514428,22.65206565,212.7970608,118.177259,0.787301448,0.666479295,0.8573216,0.749427434,2.449297468,2.641558686,30.16147275,22.01629992,207.8246847,133.5358847,31.9934526,21.44824768,32.72187804,22.35375431,71375.18339,100531.2698
Viet Nam,Binh Thuan,HThuan Bac,2.239866249,2.585047085,29.83120645,21.50030921,213.7110404,120.4146273,0.654594389,0.609760805,0.744954685,0.703113099,2.259605608,2.497937737,29.23237568,20.85545075,209.1030863,132.2933249,31.07934252,20.56173246,31.41328906,21.4763969,129876.0554,172225.9736
