ADM0_NAME,ADM1_NAME,vs_2001,vap_2001,tmax_2001,tmin_2001,srad_2001,pr_2001,ab_1960,ag_1960,ab_2001,ag_2001,vs_1960,vap_1960,tmax_1960,tmin_1960,srad_1960,pr_1960,LSTday_1960,LSTnight_1960,LSTday_2001,LSTnight_2001,ADM0_NAME.y,pop_1960,pop_2001
Thailand,Singburi,1.002855058,2.751177731,33.14745315,23.35360025,222.2810487,76.05994801,0.925507355,0.749796408,0.933937317,0.774777352,0.991628819,2.658204504,32.78273898,22.68727585,219.8494391,77.03792766,30.73533947,22.88280025,31.19250215,23.54611229,Thailand,373205.2989,196575.6106
Thailand,Songkhla,1.725066247,2.93371346,31.94786117,23.8511217,215.0672253,163.015146,0.862958074,0.62797027,0.938989121,0.728725495,1.732783851,2.80291379,31.50514133,23.01303046,212.9528742,154.3756789,29.11383505,22.623625,29.80556242,23.10299947,Thailand,976812.6402,1478487.319
Thailand,Sukhothai,1.081687534,2.666039471,33.1080213,22.38963483,216.8543182,88.94406916,0.900157415,0.699959997,0.921581226,0.700298485,0.91781888,2.599016322,32.84505616,21.74279209,214.5787304,91.934431,31.09466101,22.13062322,32.13736415,22.83562252,Thailand,536600.4711,626571.5675
Thailand,Suphanburi,0.948315921,2.740150593,33.3372116,23.31638271,218.7322578,80.72261878,0.917419568,0.731725228,0.932392437,0.748350259,0.994154046,2.647066044,32.96138389,22.66319122,216.8387257,82.37122426,31.80479466,22.76209509,32.17304701,23.36710649,Thailand,816058.3888,832746.645
Thailand,Surat Thani,1.453870197,2.848042641,32.19445743,23.08127805,219.5178897,166.6488612,0.73114813,0.479142386,0.822984486,0.529091362,1.484057676,2.738844464,31.72328716,22.41200011,215.3604748,159.4006329,28.61342725,21.26316899,28.87926048,22.17029416,Thailand,694064.2244,1018308.29
Thailand,Surin,1.657979357,2.637767643,32.79252049,22.24376599,235.9854066,111.5445171,0.912718625,0.471637184,0.936212684,0.539450845,1.417898936,2.551408907,32.30871533,21.59662719,229.7309092,110.7620432,32.26127534,21.50365185,32.90570204,21.73288199,Thailand,1502852.264,1116474.717
Thailand,Tak,1.02517088,2.371285834,31.16650693,19.82495838,213.440386,111.1903131,0.439417303,0.392129986,0.489423585,0.437464657,0.940859858,2.310996553,30.94123039,19.18300135,211.1960414,114.1492826,27.79961873,19.3275676,29.0279952,20.43448328,Thailand,419751.4845,532342.1591
Thailand,Trad,1.960140024,2.892808818,31.8217994,23.32978827,213.3530799,281.8575553,0.755878275,0.446105898,0.851282813,0.563029421,2.074591135,2.78672299,31.29375353,22.63110227,209.6357526,280.6824261,28.74118402,21.2822509,28.6903492,22.38362213,Thailand,165314.2949,244648.1277
Thailand,Trang,1.648502451,2.925382431,32.30441627,23.38287795,221.0746552,174.9932206,0.789806795,0.492911193,0.890162849,0.592613014,1.694129827,2.799439959,31.84913173,22.60611126,216.7005548,165.9777272,28.47101061,21.62888604,29.26660515,22.50162643,Thailand,538345.617,591493.9525
Thailand,Ubon Ratchathani,1.649425923,2.583864377,32.27377153,22.41489344,236.69841,140.5866817,0.884977758,0.480148055,0.931738459,0.543128151,1.585784719,2.521880582,31.71772823,21.73100599,228.982863,142.4368611,31.62216523,21.28827706,32.23372209,21.99804857,Thailand,1524133.775,1736144.805
Thailand,Udon Thani,1.513388097,2.457772097,31.73209537,21.36521227,215.8926812,112.6011271,0.906451794,0.590617536,0.924296558,0.561003532,1.183739779,2.415397873,31.22580978,20.78915691,211.2803734,113.7563921,31.92320705,20.87039227,32.1716437,21.34722579,Thailand,1594153.262,1265064.094
Thailand,Uthai Thani,1.034633199,2.682124951,32.98198251,22.74277227,218.670206,95.74565117,0.839758214,0.600558293,0.850641472,0.611635284,1.019780669,2.5996179,32.66547663,22.12844824,216.8367073,97.32440569,31.34983894,21.74613828,32.13324388,22.5945903,Thailand,289848.0226,298480.7025
Thailand,Uttaradit,1.244184466,2.503824989,32.51765274,20.71936197,215.512281,101.568583,0.642222401,0.506201075,0.706887726,0.547148984,1.011223633,2.446783252,32.20473184,20.08093056,213.072316,104.5942153,29.14270527,21.02066185,30.05370836,21.96009039,Thailand,457953.1942,437521.3659
Thailand,Yala,1.446180053,2.811074615,31.05653981,22.63103976,205.836689,178.7142261,0.4573747,0.326723996,0.674272141,0.482218078,1.409889205,2.671956982,30.56503907,21.73034435,207.5974462,174.8352603,27.55127515,20.61323451,28.21588612,21.47187036,Thailand,372203.9211,433010.3955
Thailand,Yasothon,1.64771215,2.557557639,32.61523102,22.14629245,235.2954571,117.5289584,0.935976941,0.468925249,0.96396281,0.552469757,1.417688894,2.504598351,32.10658859,21.50979109,228.2823917,119.0788724,31.56883464,21.30768986,32.2808509,21.89714335,Thailand,603444.2137,483232.6944
Timor-Leste,Aileu,2.526431108,2.26034571,26.19256314,18.57639753,226.7800803,149.4444884,0.444317749,0.472510632,0.554743755,0.53136969,2.405717087,2.260883154,25.69915376,18.51307697,224.634698,160.9505868,28.0228805,16.55496263,28.22926912,17.6902221,Timor-Leste,16562.93808,47410.38707
Timor-Leste,Ainaro,2.460893029,2.201558341,25.50305649,17.7033197,226.5422034,156.0173086,0.461703326,0.415542813,0.512101135,0.437972401,2.346630864,2.204872134,24.99982711,17.64859423,224.8440775,174.7724544,26.65840177,15.77782975,27.11779877,16.86939792,Timor-Leste,225722.7306,59787.1294
Timor-Leste,Baucau,2.597935063,2.553187785,29.15312387,20.3149625,230.9333338,122.8912817,0.671593241,0.551228018,0.746314203,0.592568918,2.447380186,2.555371606,28.62842643,20.34039188,230.25942,127.1233272,29.7103533,19.28582921,29.95465202,20.29939793,Timor-Leste,43539.31664,112883.1497
Timor-Leste,Bobonaro,2.149626151,2.464037927,28.13474203,20.8159168,234.5762972,119.8915021,0.644034539,0.529865538,0.726645789,0.569753222,2.03024152,2.45802575,27.72062649,20.65866594,232.0973591,135.7986541,29.43240832,18.6561233,29.89844492,20.1384587,Timor-Leste,26499.27294,92826.42974
Timor-Leste,Covalima,2.331664301,2.467297625,28.12149487,20.65679632,234.6234436,124.7173071,0.620911698,0.519920482,0.685523402,0.561659655,2.203578082,2.461214836,27.72201534,20.50828884,232.8454186,144.2281256,27.87481193,18.55455721,28.90070236,19.83658767,Timor-Leste,16691.53261,60287.23888
Timor-Leste,Dili,2.67614801,2.722921301,29.91215716,22.33519613,234.474289,84.34527622,0.820375643,0.663728787,0.880874521,0.78949472,2.548541209,2.710959087,29.49760529,22.20916786,232.0272924,90.62216869,31.650542,21.16794059,31.61217442,22.19084504,Timor-Leste,46801.73333,248128.3315
Timor-Leste,Ermera,2.202356445,2.132636107,24.78313929,17.34359244,225.8242378,149.9371761,0.398079305,0.408092538,0.512595798,0.494780184,2.085055792,2.133567499,24.30419439,17.23789746,223.3786314,165.8515262,26.9101403,15.56989084,26.90807534,16.71491737,Timor-Leste,33820.33644,119021.6971
Timor-Leste,Lautem,2.501573462,2.64529796,29.71824055,20.79263939,229.85623,120.0607702,0.621494369,0.479393419,0.659772396,0.513176311,2.341738383,2.646629128,29.20537018,20.84997257,229.8640017,121.0040087,28.45784877,19.93568874,28.60488968,20.81834952,Timor-Leste,17278.31858,59670.9927
Timor-Leste,Liquica,2.414843606,2.563327974,28.63127092,21.40206883,233.6180634,109.5724559,0.671146204,0.559634678,0.778999083,0.642716014,2.299578975,2.552777506,28.22603768,21.24041731,230.7231147,120.8237014,28.38425411,19.3111333,28.63258645,20.60682014,Timor-Leste,15773.53569,63051.20351
Timor-Leste,Manatuto,2.390536536,2.483702551,28.45861964,20.1310646,230.8926411,126.7226566,0.60216635,0.490317016,0.646246541,0.518399334,2.269854193,2.485634613,27.9481082,20.12505048,229.5236235,135.5060152,29.43011143,19.04972645,29.80009445,20.20996035,Timor-Leste,11675.26339,43926.85502
Timor-Leste,Manufahi,2.171241466,2.468309869,28.24361029,20.04900495,231.7845621,148.2440523,0.597826807,0.493860711,0.623624161,0.498270204,2.067199547,2.471676979,27.72724121,20.04428344,230.5193524,163.1467988,28.29013067,18.34281436,28.5971353,19.35619918,Timor-Leste,14980.34749,48508.44896
